code,name,link,type
360400000000,九江市,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2018/36/3604.html,city
360500000000,新余市,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2018/36/3605.html,city
360600000000,鹰潭市,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2018/36/3606.html,city
360700000000,赣州市,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2018/36/3607.html,city
360800000000,吉安市,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2018/36/3608.html,city
360900000000,宜春市,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2018/36/3609.html,city
361000000000,抚州市,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2018/36/3610.html,city
361100000000,上饶市,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2018/36/3611.html,city
370100000000,济南市,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2018/37/3701.html,city
370200000000,青岛市,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2018/37/3702.html,city
370300000000,淄博市,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2018/37/3703.html,city
370400000000,枣庄市,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2018/37/3704.html,city
370500000000,东营市,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2018/37/3705.html,city
370600000000,烟台市,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2018/37/3706.html,city
370700000000,潍坊市,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2018/37/3707.html,city
370800000000,济宁市,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2018/37/3708.html,city
370900000000,泰安市,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2018/37/3709.html,city
371000000000,威海市,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2018/37/3710.html,city
